"PostId","Title","Slug","Content","Summary","CategoryId","FeatureImageUrl","HeroImageUrl","ThumbnailUrl","Status","IsPublished","PublishDate","PublishTime","CreatedAt","CreatedBy","UpdatedBy","TitleNorm","SlugNorm"
,"","","","","",,"","",,"",,,"","","","",""
,"&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; <em>Th&aacute;ng 12 - 2013</em></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""color:#0000ff;""><span style=""font-size:16px;""><strong>&nbsp; AI</strong></span></span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"&nbsp;</p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<em>Ai đem thương nhớ đợi chờ</em></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<em>Để ai xao động mối tơ l&ograve;ng</em></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<em>Thuyền ai neo đậu b&ecirc;n bến đục</em></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<em>Ai đẩy thuyen&egrave; sang đậu bến trong.</em></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"&nbsp;</p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<em>Th&aacute;ng 01 - 2013</em></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"&nbsp;</p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"&nbsp;</p>","","","","",,"","",,"",,,"","","","",""
,"50:09.0","50:09.0","4","1","0",,"23:10.1","NULL",,"0",,,"giot-suong-mai-2","","","",""
,"Xuống chợ","xuong-cho-2","","Cùng nhau xuống buổi chợ phiên","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<p style=""text-align: center;"">","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:14px;""><u>XUỐNG CHỢ</u></span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"&nbsp;</p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:14px;"">C&ugrave;ng nhau xuống buổi chợ phi&ecirc;n</span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:14px;"">M&egrave;n m&eacute;n th&aacute;ng cố rượu mềm m&ocirc;i cay</span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:14px;"">Đung đưa s&oacute;ng v&aacute;y &ocirc; xuay</span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:14px;"">Ch&acirc;n chao nhịp nhảy, đảo tay m&uacute;a kh&egrave;n</span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:14px;"">S&acirc;n khấu l&agrave; g&oacute;c chợ quen</span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:14px;"">Say sưa điệu nhảy trong men rượu nồng</span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:14px;"">Dập d&igrave;u như đ&ocirc;i chim c&ocirc;ng</span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:14px;"">&Acirc;m vang, rộn r&atilde; chật đ&ocirc;ng m&eacute; đồi</span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:14px;"">Tiếng kh&egrave;n d&igrave;u dặt gọi mời</span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:14px;"">Quện trong tiếng h&aacute;t trao lời y&ecirc;u thương</span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:14px;"">C&ugrave;ng đi từ l&uacute;c mờ sương</span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:14px;"">Người nghi&ecirc;ng lưng ngựa dốc đường cheo leo</span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:14px;"">Nắm đu&ocirc;i ngựa, dướn vượt đ&egrave;o</span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:14px;"">Nắng nghi&ecirc;ng, đ&aacute; cũng nghi&ecirc;ng theo b&oacute;ng người.</span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"&nbsp;</p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:14px;"">&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; M&egrave;o vạc 2011</span></p>","","","","",,"","",,"",,,"","","","",""
,"31:01.0","31:01.0","4","1","0",,"23:10.1","NULL",,"0",,,"xuong-cho-2","","","",""
,"Cột cờ lũng cú","cot-co-lung-cu-2","","Vững trên thế đứng đỉnh đầu Rồng","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<p style=""text-align: center;"">","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:14px;""><u>CỘT CỜ LŨNG C&Uacute;</u></span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"&nbsp;</p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:14px;"">Vững tr&ecirc;n thế đứng đỉnh đầu Rồng</span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:14px;"">Mốc son lịch sử của non song</span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:14px;"">Lưng trời cờ đỏ bay phấp phới</span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:14px;"">Dựng x&acirc;y g&igrave;n giữ thuở &ocirc;ng cha.</span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"&nbsp;</p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:14px;"">&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; 10/12/2010</span></p>","","","","",,"","",,"",,,"","","","",""
,"25:36.0","25:36.0","4","1","0",,"23:10.1","NULL",,"0",,,"cot-co-lung-cu-2","","","",""
,"Cơn giông","con-giong-2","","Mây lang thang theo gió","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<p style=""text-align: center;"">","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:14px;"">&ldquo; <u>CƠN GI&Ocirc;NG</u>&nbsp; &rdquo;</span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"&nbsp;</p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:14px;"">M&acirc;y lang thang theo gi&oacute;</span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:14px;"">Đậu trước cổng nh&agrave; trời</span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:14px;"">Bồng bềnh đ&aacute;m dong chơi</span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:14px;"">Lẩn v&agrave;o trong hoa l&aacute;</span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"&nbsp;</p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:14px;"">Bỗng một đ&aacute;m m&acirc;y lạ</span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:14px;"">X&aacute;m xịt cả bầu trời</span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:14px;"">Hung hổ xuống tận nơi</span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:14px;"">G&acirc;y bao nhi&ecirc;u l&agrave; chuyện</span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"&nbsp;</p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:14px;"">Lằng nhằng như chớp điện</span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:14px;"">X&eacute; r&aacute;ch cả bầu trời</span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:14px;"">Quất c&agrave;nh l&aacute; tả tơi</span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:14px;"">Rồi đỏ mưa như tr&uacute;t</span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"&nbsp;</p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:14px;"">Định g&acirc;y n&ecirc;n b&atilde;o lụt</span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:14px;"">Cướp lại n&agrave;ng Mị Nương</span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:14px;"">V&igrave; một nỗi vấn vương</span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:14px;"">M&agrave; mang l&ograve;ng th&ugrave; hận</span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"&nbsp;</p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:14px;"">Gầm g&agrave;o l&ecirc;n tr&uacute;t giận</span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:14px;"">Lồng lộn m&atilde;i đấy th&ocirc;i</span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:14px;"">Chuyện t&igrave;nh xưa đ&atilde; rồi</span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:14px;"">Sơn tinh đ&acirc;u c&oacute; chịu.</span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"&nbsp;</p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:14px;"">&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Th&aacute;ng 6/2012</span></p>","","","","",,"","",,"",,,"","","","",""
,"28:45.0","28:45.0","4","1","0",,"23:10.1","NULL",,"0",,,"con-giong-2","","","",""
,"Ruộng bậc thang","ruong-bac-thang-3","","Thang kia chắc để lên trời?","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<p style=""text-align: center;"">","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:18px;""><u>RUỘNG BẬC THANG</u></span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"&nbsp;</p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:16px;"">Thang kia chắc để l&ecirc;n trời?</span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:16px;"">Ruộng kia c&oacute; phải của người trần gian</span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:16px;"">Cổng trời lồng lộng gi&oacute; ng&agrave;n</span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:16px;"">Thang trời lơ lửng từng l&agrave;n m&acirc;y bay</span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:16px;"">Ruộng kia ai cấy ai cầy</span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:16px;"">Ai như em g&aacute;i địu m&acirc;y l&ecirc;n trời</span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:16px;"">Bồng bềnh l&uacute;c đầy l&uacute;c vơi</span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:16px;"">Thang trời vời vợi ruộng trời m&ecirc;nh m&ocirc;ng</span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:16px;"">Ruộng sao lơ lửng tr&ecirc;n kh&ocirc;ng</span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:16px;"">V&ograve;ng v&ograve;ng quanh n&uacute;i m&agrave; kh&ocirc;ng thấy bờ</span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:16px;"">Kh&oacute;m lau trổ mấy bong cờ</span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:16px;"">Nhắc đ&agrave;n chim sẻ h&atilde;y chờ l&uacute;a xu&acirc;n</span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:16px;"">Đ&atilde; qua c&aacute;i r&eacute;t n&agrave;ng B&acirc;n</span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:16px;"">L&uacute;a v&agrave;ng phủ k&iacute;n đồi gần đồi xa</span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:16px;"">Cả v&ugrave;ng đồi n&uacute;i bao la</span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:16px;"">Trải l&ecirc;n một tấm vải hoa m&agrave;u v&agrave;ng</span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:16px;"">L&ecirc;n thang đến với bản l&agrave;ng</span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:16px;"">Gặp lại c&ocirc; n&agrave;ng địu l&uacute;a về phơi</span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:16px;"">Runh rinh tưởng ruộng nh&agrave; Trời</span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:16px;"">D&aacute;ng em gặt l&uacute;a khiến t&ocirc;i thẫn thờ.</span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"&nbsp;</p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:16px;"">&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Th&aacute;ng 1/2012</span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"&nbsp;</p>","","","","",,"","",,"",,,"","","","",""
,"35:22.0","35:22.0","4","1","0",,"23:10.1","NULL",,"0",,,"ruong-bac-thang-3","","","",""
,"Vinh Quy","vinh-quy-3","","Khen ai khéo học khéo đi thi","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<p style=""text-align: center;"">","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:16px;""><u>VINH QUY</u></span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"&nbsp;</p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:14px;"">Khen ai kh&eacute;o học kh&eacute;o đi thi</span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:14px;"">C&aacute;i g&igrave; cũng biết,</span></p>","","","","",,"","",,"",,,"","","","",""
